flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-08-01,F0584,YX,4305,N111HQ,ARR,CLE,JFK,T8,narrow,20:00,1200,,1186.0,13.0,1173.0,-14.0,425.0
2024-08-01,F0585,9E,5289,N538CA,ARR,ROC,JFK,T4,narrow,20:00,1200,,1181.0,14.0,1167.0,-19.0,264.0
2024-08-01,F0586,YX,5658,N220JQ,DEP,JFK,CMH,T8,narrow,20:00,1200,21:45,1305.0,84.0,1389.0,105.0,483.0
2024-08-01,F0587,AA,2772,N9012,DEP,JFK,AUS,T8,narrow,20:00,1200,20:07,1207.0,66.0,1273.0,7.0,1521.0
2024-08-01,F0588,9E,5305,N137EV,ARR,SAV,JFK,T4,narrow,20:01,1201,,1188.0,8.0,1180.0,-13.0,718.0
2024-08-01,F0589,DL,1035,N127DU,ARR,JAX,JFK,T4,narrow,20:01,1201,,1246.0,63.0,1183.0,45.0,828.0
2024-08-01,F0590,AA,4,N112AN,ARR,LAX,JFK,T8,narrow,20:02,1202,,1180.0,14.0,1166.0,-22.0,2475.0
2024-08-01,F0591,B6,153,N796JB,DEP,JFK,PBI,T5,narrow,20:05,1205,19:59,1199.0,78.0,1277.0,-6.0,1028.0
2024-08-01,F0592,B6,283,N913JB,DEP,JFK,MCO,T5,narrow,20:06,1206,00:55,55.0,15.0,70.0,289.0,944.0
2024-08-01,F0593,DL,415,N524DE,ARR,SEA,JFK,T4,narrow,20:09,1209,,1189.0,26.0,1163.0,-20.0,2422.0
2024-08-01,F0594,DL,684,N542DE,DEP,JFK,PDX,T4,narrow,20:10,1210,20:09,1209.0,73.0,1282.0,-1.0,2454.0
2024-08-01,F0595,B6,65,N3118J,DEP,JFK,ABQ,T5,narrow,20:12,1212,20:12,1212.0,79.0,1291.0,0.0,1826.0
2024-08-01,F0596,B6,97,N507JT,DEP,JFK,DEN,T5,narrow,20:20,1220,20:37,1237.0,58.0,1295.0,17.0,1626.0
2024-08-01,F0597,9E,5071,N315PQ,ARR,PIT,JFK,T4,narrow,20:20,1220,,1207.0,14.0,1193.0,-13.0,340.0
2024-08-01,F0598,9E,4810,N136EV,ARR,IND,JFK,T4,narrow,20:20,1220,,1197.0,15.0,1182.0,-23.0,665.0
2024-08-01,F0599,9E,5507,N910XJ,ARR,CVG,JFK,T4,narrow,20:21,1221,,1207.0,11.0,1196.0,-14.0,589.0
2024-08-01,F0600,DL,1768,N6703D,ARR,STT,JFK,T4,narrow,20:23,1223,,1262.0,40.0,1222.0,39.0,1623.0
2024-08-01,F0601,AS,41,N707AL,DEP,JFK,SFO,T7,narrow,20:25,1225,20:47,1247.0,80.0,1327.0,22.0,2586.0
2024-08-01,F0602,B6,815,N961JT,DEP,JFK,SFO,T5,narrow,20:25,1225,20:54,1254.0,83.0,1337.0,29.0,2586.0
2024-08-01,F0603,9E,4803,N187GJ,ARR,RIC,JFK,T4,narrow,20:26,1226,,1259.0,24.0,1235.0,33.0,288.0
2024-08-01,F0604,B6,2101,N729JB,DEP,JFK,FLL,T5,narrow,20:29,1229,22:50,1370.0,64.0,1434.0,141.0,1069.0
2024-08-01,F0605,DL,668,N707TW,ARR,SFO,JFK,T4,narrow,20:29,1229,,1243.0,42.0,1201.0,14.0,2586.0
2024-08-01,F0606,9E,4975,N326PQ,ARR,CLE,JFK,T4,narrow,20:29,1229,,1287.0,26.0,1261.0,58.0,425.0
2024-08-01,F0607,9E,4935,N933XJ,ARR,CHS,JFK,T4,narrow,20:29,1229,,1229.0,23.0,1206.0,0.0,636.0
2024-08-01,F0608,DL,791,N580DT,ARR,PHX,JFK,T4,narrow,20:29,1229,,1222.0,54.0,1168.0,-7.0,2153.0
2024-08-01,F0609,YX,4390,N418YX,ARR,CVG,JFK,T8,narrow,20:29,1229,,1228.0,19.0,1209.0,-1.0,589.0
2024-08-01,F0610,AA,177,N104NN,DEP,JFK,SFO,T8,narrow,20:29,1229,20:20,1220.0,63.0,1283.0,-9.0,2586.0
2024-08-01,F0611,DL,2190,N520DE,DEP,JFK,ATL,T4,narrow,20:30,1230,21:18,1278.0,75.0,1353.0,48.0,760.0
2024-08-01,F0612,B6,1678,N3077J,ARR,JAX,JFK,T5,narrow,20:36,1236,,1262.0,20.0,1242.0,26.0,828.0
2024-08-01,F0613,YX,4359,N422YX,ARR,ORF,JFK,T8,narrow,20:40,1240,,1251.0,18.0,1233.0,11.0,290.0
2024-08-01,F0614,B6,223,N923JB,DEP,JFK,LAX,T5,narrow,20:49,1249,20:54,1254.0,59.0,1313.0,5.0,2475.0
2024-08-01,F0615,YX,4499,N111HQ,DEP,JFK,RDU,T8,narrow,20:49,1249,21:09,1269.0,82.0,1351.0,20.0,427.0
2024-08-01,F0616,DL,939,N197DN,ARR,LAX,JFK,T4,narrow,20:51,1251,,1332.0,41.0,1291.0,81.0,2475.0
2024-08-01,F0617,AA,2225,N328TC,ARR,MIA,JFK,T8,narrow,20:51,1251,,1237.0,10.0,1227.0,-14.0,1089.0
2024-08-01,F0618,OO,3831,N320SY,ARR,BNA,JFK,T4,narrow,20:55,1255,,1318.0,78.0,1240.0,63.0,765.0
2024-08-01,F0619,DL,2378,N3763D,ARR,ATL,JFK,T4,narrow,20:57,1257,,1259.0,41.0,1218.0,2.0,760.0
2024-08-01,F0620,DL,2933,N3758Y,ARR,AUS,JFK,T4,narrow,20:59,1259,,1275.0,47.0,1228.0,16.0,1521.0
2024-08-01,F0621,DL,671,N519DT,ARR,SLC,JFK,T4,narrow,20:59,1259,,1257.0,23.0,1234.0,-2.0,1990.0
2024-08-01,F0622,B6,2583,N3185J,DEP,JFK,MCO,T5,narrow,20:59,1259,21:34,1294.0,74.0,1368.0,35.0,944.0
2024-08-01,F0623,B6,944,N645JB,ARR,BZN,JFK,T5,narrow,20:59,1259,,1249.0,13.0,1236.0,-10.0,1902.0
2024-08-01,F0624,DL,784,N544DN,DEP,JFK,PHX,T4,narrow,20:59,1259,21:53,1313.0,72.0,1385.0,54.0,2153.0
2024-08-01,F0625,YX,4417,N103HQ,ARR,RDU,JFK,T8,narrow,20:59,1259,,1313.0,24.0,1289.0,54.0,427.0
2024-08-01,F0626,B6,1124,N980JT,ARR,LAX,JFK,T5,narrow,21:00,1260,,1253.0,15.0,1238.0,-7.0,2475.0
2024-08-01,F0627,YX,5816,N217JQ,DEP,JFK,DCA,T8,narrow,21:00,1260,20:58,1258.0,72.0,1330.0,-2.0,213.0
2024-08-01,F0628,B6,2102,N531JL,ARR,FLL,JFK,T5,narrow,21:00,1260,,1309.0,29.0,1280.0,49.0,1069.0
2024-08-01,F0629,AA,185,N112AN,DEP,JFK,LAX,T8,narrow,21:00,1260,20:53,1253.0,70.0,1323.0,-7.0,2475.0
2024-08-01,F0630,DL,2639,N127DU,DEP,JFK,BOS,T4,narrow,21:00,1260,23:09,1389.0,64.0,13.0,129.0,187.0
2024-08-01,F0631,B6,1154,N3112J,ARR,PBI,JFK,T5,narrow,21:01,1261,,1367.0,31.0,1336.0,106.0,1028.0
2024-08-01,F0632,B6,1284,N779JB,ARR,MCO,JFK,T5,narrow,21:02,1262,,1263.0,9.0,1254.0,1.0,944.0
2024-08-01,F0633,B6,1116,N964JT,ARR,SFO,JFK,T5,narrow,21:05,1265,,1241.0,12.0,1229.0,-24.0,2586.0
2024-08-01,F0634,9E,5326,N136EV,DEP,JFK,ORF,T4,narrow,21:10,1270,21:07,1267.0,87.0,1354.0,-3.0,290.0
2024-08-01,F0635,B6,745,N789JB,DEP,JFK,PSE,T5,narrow,21:10,1270,21:17,1277.0,79.0,1356.0,7.0,1617.0
2024-08-01,F0636,9E,5423,N315PQ,DEP,JFK,BWI,T4,narrow,21:10,1270,21:05,1265.0,119.0,1384.0,-5.0,184.0
2024-08-01,F0637,B6,2017,N323JB,ARR,BOS,JFK,T5,narrow,21:10,1270,,1406.0,11.0,1395.0,136.0,187.0
2024-08-01,F0638,B6,822,N3065J,ARR,RSW,JFK,T5,narrow,21:13,1273,,1266.0,9.0,1257.0,-7.0,1074.0
2024-08-01,F0639,YX,4629,N419YX,ARR,DCA,JFK,T8,narrow,21:15,1275,,1287.0,23.0,1264.0,12.0,213.0
2024-08-01,F0640,9E,5394,N910XJ,DEP,JFK,ITH,T4,narrow,21:15,1275,21:14,1274.0,62.0,1336.0,-1.0,189.0
2024-08-01,F0641,DL,685,N524DE,DEP,JFK,SAN,T4,narrow,21:19,1279,21:16,1276.0,66.0,1342.0,-3.0,2446.0
2024-08-01,F0642,YX,4659,N418YX,DEP,JFK,BOS,T8,narrow,21:20,1280,21:14,1274.0,93.0,1367.0,-6.0,187.0
2024-08-01,F0643,DL,752,N176DN,DEP,JFK,LAX,T4,narrow,21:20,1280,00:55,55.0,26.0,81.0,215.0,2475.0
2024-08-01,F0644,AA,274,N113AN,ARR,LAX,JFK,T8,narrow,21:28,1288,,1275.0,24.0,1251.0,-13.0,2475.0
2024-08-01,F0645,B6,102,N3077J,DEP,JFK,BUF,T5,narrow,21:29,1289,21:53,1313.0,87.0,1400.0,24.0,301.0
2024-08-01,F0646,AA,2292,N827NN,ARR,DFW,JFK,T8,narrow,21:29,1289,,1354.0,14.0,1340.0,65.0,1391.0
2024-08-01,F0647,B6,307,N3157J,ARR,PWM,JFK,T5,narrow,21:29,1289,,1308.0,8.0,1300.0,19.0,273.0
2024-08-01,F0648,YX,5647,N823MD,ARR,BUF,JFK,T8,narrow,21:29,1289,,1285.0,26.0,1259.0,-4.0,301.0
2024-08-01,F0649,YX,4546,N422YX,DEP,JFK,DCA,T8,narrow,21:30,1290,21:23,1283.0,94.0,1377.0,-7.0,213.0
2024-08-01,F0650,YX,5702,N212JQ,ARR,BOS,JFK,T8,narrow,21:30,1290,,1318.0,56.0,1262.0,28.0,187.0
2024-08-01,F0651,DL,991,N174DN,ARR,LAX,JFK,T4,narrow,21:40,1300,,1322.0,14.0,1308.0,22.0,2475.0
2024-08-01,F0652,DL,315,N707TW,DEP,JFK,SFO,T4,narrow,21:40,1300,21:51,1311.0,71.0,1382.0,11.0,2586.0
2024-08-01,F0653,DL,781,N580DT,DEP,JFK,LAS,T4,narrow,21:40,1300,21:45,1305.0,64.0,1369.0,5.0,2248.0
2024-08-01,F0654,OO,4170,N320SY,DEP,JFK,CLE,T4,narrow,21:45,1305,22:35,1355.0,72.0,1427.0,50.0,425.0
2024-08-01,F0655,B6,2892,N3044J,ARR,MIA,JFK,T5,narrow,21:45,1305,,1297.0,25.0,1272.0,-8.0,1089.0
2024-08-01,F0656,B6,403,N779JB,DEP,JFK,SJU,T5,narrow,21:50,1310,22:06,1326.0,78.0,1404.0,16.0,1598.0
2024-08-01,F0657,B6,694,N665JB,ARR,AUS,JFK,T5,narrow,21:52,1312,,1362.0,8.0,1354.0,50.0,1521.0
2024-08-01,F0658,B6,318,N323JB,DEP,JFK,BOS,T5,narrow,21:55,1315,00:01,1.0,35.0,36.0,126.0,187.0
2024-08-01,F0659,AA,1727,N162AA,ARR,CLT,JFK,T8,narrow,21:55,1315,,1349.0,24.0,1325.0,34.0,541.0
2024-08-01,F0660,AA,976,N108NN,ARR,SNA,JFK,T8,narrow,21:57,1317,,1318.0,25.0,1293.0,1.0,2454.0
2024-08-01,F0661,B6,2826,N595JB,ARR,TPA,JFK,T5,narrow,21:57,1317,,1363.0,17.0,1346.0,46.0,1005.0
2024-08-01,F0662,AA,675,N102NN,ARR,SFO,JFK,T8,narrow,21:57,1317,,1308.0,24.0,1284.0,-9.0,2586.0
2024-08-01,F0663,AA,2518,N893NN,ARR,ORD,JFK,T8,narrow,21:59,1319,,1312.0,30.0,1282.0,-7.0,740.0
2024-08-01,F0664,9E,5371,N933XJ,DEP,JFK,SYR,T4,narrow,21:59,1319,22:03,1323.0,82.0,1405.0,4.0,209.0
2024-08-01,F0665,B6,1186,N3112J,DEP,JFK,ROC,T5,narrow,21:59,1319,23:54,1434.0,37.0,31.0,115.0,264.0
2024-08-01,F0666,DL,683,N546DN,ARR,SAN,JFK,T4,narrow,21:59,1319,,1346.0,49.0,1297.0,27.0,2446.0
2024-08-01,F0667,B6,384,N999JQ,ARR,MCO,JFK,T5,narrow,21:59,1319,,17.0,10.0,7.0,138.0,944.0
2024-08-01,F0668,9E,5067,N909XJ,ARR,CLT,JFK,T4,narrow,21:59,1319,,1395.0,16.0,1379.0,76.0,541.0
2024-08-01,F0669,DL,1961,N898DN,ARR,SJU,JFK,T4,narrow,22:00,1320,,1300.0,23.0,1277.0,-20.0,1598.0
2024-08-01,F0670,9E,5230,N200PQ,ARR,MCI,JFK,T4,narrow,22:00,1320,,1353.0,19.0,1334.0,33.0,1113.0
2024-08-01,F0671,9E,5219,N182GJ,ARR,RDU,JFK,T4,narrow,22:03,1323,,1330.0,19.0,1311.0,7.0,427.0
2024-08-01,F0672,B6,1206,N3104J,ARR,ORD,JFK,T5,narrow,22:03,1323,,1376.0,14.0,1362.0,53.0,740.0
2024-08-01,F0673,AS,20,N722AL,ARR,SFO,JFK,T7,narrow,22:10,1330,,1346.0,19.0,1327.0,16.0,2586.0
2024-08-01,F0674,YX,5788,N201JQ,ARR,ORD,JFK,T8,narrow,22:11,1331,,1327.0,12.0,1315.0,-4.0,740.0
2024-08-01,F0675,AS,16,N804AK,ARR,SEA,JFK,T7,narrow,22:15,1335,,,,,,2422.0
2024-08-01,F0676,B6,1823,N969JT,DEP,JFK,LAX,T5,narrow,22:15,1335,23:46,1426.0,46.0,32.0,91.0,2475.0
2024-08-01,F0677,B6,148,N943JT,ARR,LAS,JFK,T5,narrow,22:17,1337,,1309.0,7.0,1302.0,-28.0,2248.0
2024-08-01,F0678,YX,5662,N823MD,DEP,JFK,BUF,T8,narrow,22:20,1340,22:37,1357.0,83.0,1440.0,17.0,301.0
2024-08-01,F0679,YX,5811,N212JQ,DEP,JFK,PWM,T8,narrow,22:25,1345,22:38,1358.0,80.0,1438.0,13.0,273.0
2024-08-01,F0680,DL,2943,N382DA,ARR,PBI,JFK,T4,narrow,22:28,1348,,1376.0,31.0,1345.0,28.0,1028.0
2024-08-01,F0681,YX,4397,N419YX,DEP,JFK,BOS,T8,narrow,22:29,1349,22:34,1354.0,55.0,1409.0,5.0,187.0
2024-08-01,F0682,AA,2201,N106NN,ARR,LAX,JFK,T8,narrow,22:29,1349,,1349.0,25.0,1324.0,0.0,2475.0
2024-08-01,F0683,9E,5151,N187GJ,DEP,JFK,BGR,T4,narrow,22:35,1355,22:28,1348.0,77.0,1425.0,-7.0,382.0
2024-08-01,F0684,DL,1685,N387DN,ARR,MCO,JFK,T4,narrow,22:37,1357,,23.0,14.0,9.0,106.0,944.0
2024-08-01,F0685,DL,363,N702TW,ARR,SFO,JFK,T4,narrow,22:37,1357,,1353.0,18.0,1335.0,-4.0,2586.0
2024-08-01,F0686,DL,1419,N120DN,ARR,FLL,JFK,T4,narrow,22:47,1367,,1435.0,15.0,1420.0,68.0,1069.0
2024-08-01,F0687,9E,5297,N909XJ,DEP,JFK,ROC,T4,narrow,22:50,1370,23:59,1439.0,40.0,39.0,69.0,264.0
2024-08-01,F0688,AA,1357,N335SN,ARR,MIA,JFK,T8,narrow,22:50,1370,,1352.0,20.0,1332.0,-18.0,1089.0
2024-08-01,F0689,DL,2157,N3762Y,ARR,MIA,JFK,T4,narrow,22:51,1371,,1374.0,24.0,1350.0,3.0,1089.0
2024-08-01,F0690,B6,424,N969JT,ARR,LAX,JFK,T5,narrow,22:54,1374,,1362.0,14.0,1348.0,-12.0,2475.0
2024-08-01,F0691,9E,5481,N200PQ,DEP,JFK,BTV,T4,narrow,22:55,1375,23:14,1394.0,49.0,3.0,19.0,266.0
2024-08-01,F0692,B6,1474,N3062J,ARR,BNA,JFK,T5,narrow,22:56,1376,,72.0,10.0,62.0,136.0,765.0
2024-08-01,F0693,B6,1117,N3203J,ARR,BOS,JFK,T5,narrow,22:57,1377,,1368.0,10.0,1358.0,-9.0,187.0
2024-08-01,F0694,B6,1318,N3104J,DEP,JFK,BOS,T5,narrow,22:59,1379,00:23,23.0,26.0,49.0,84.0,187.0
2024-08-01,F0695,B6,2903,N2084J,DEP,JFK,SJU,T5,narrow,22:59,1379,23:27,1407.0,41.0,8.0,28.0,1598.0
2024-08-01,F0696,AS,18,N282AK,ARR,PDX,JFK,T7,narrow,22:59,1379,,50.0,11.0,39.0,111.0,2454.0
2024-08-01,F0697,B6,2403,N608JB,DEP,JFK,BQN,T5,narrow,22:59,1379,23:22,1402.0,40.0,2.0,23.0,1576.0
2024-08-01,F0698,DL,2093,N801DZ,ARR,TPA,JFK,T4,narrow,23:07,1387,,33.0,7.0,26.0,86.0,1005.0
2024-08-01,F0699,AA,1388,N321TG,ARR,PHX,JFK,T8,narrow,23:20,1400,,1405.0,16.0,1389.0,5.0,2153.0
2024-08-01,F0700,DL,938,N723TW,ARR,LAX,JFK,T4,narrow,23:22,1402,,1415.0,13.0,1402.0,13.0,2475.0
2024-08-01,F0701,B6,616,N983JT,ARR,SFO,JFK,T5,narrow,23:28,1408,,1400.0,27.0,1373.0,-8.0,2586.0
2024-08-01,F0702,DL,2934,N345NB,ARR,DTW,JFK,T4,narrow,23:32,1412,,1409.0,22.0,1387.0,-3.0,509.0
2024-08-01,F0703,B6,1524,N2157J,ARR,LAX,JFK,T5,narrow,23:47,1427,,1412.0,11.0,1401.0,-15.0,2475.0
2024-08-01,F0704,DL,2692,N145DQ,ARR,MSP,JFK,T4,narrow,23:54,1434,,39.0,16.0,23.0,45.0,1029.0
2024-08-01,F0705,DL,807,N509DT,ARR,LAS,JFK,T4,narrow,23:55,1435,,1411.0,12.0,1399.0,-24.0,2248.0
2024-08-01,F0706,DL,2386,N816DN,ARR,ATL,JFK,T4,narrow,23:58,1438,,66.0,10.0,56.0,68.0,760.0
2024-08-01,F0707,DL,2685,N360NW,ARR,AUS,JFK,T4,narrow,23:59,1439,,6.0,16.0,1430.0,7.0,1521.0
2024-08-01,F0708,DL,697,N578DN,ARR,SLC,JFK,T4,narrow,23:59,1439,,344.0,9.0,335.0,345.0,1990.0
