flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-08-16,F0616,OO,3831,N240SY,ARR,BNA,JFK,T4,narrow,20:55,1255,,1266,22.0,1244,11.0,765.0
2024-08-16,F0617,DL,2378,N3742C,ARR,ATL,JFK,T4,narrow,20:57,1257,,1224,15.0,1209,-33.0,760.0
2024-08-16,F0618,DL,939,N709TW,ARR,LAX,JFK,T4,narrow,20:58,1258,,1224,31.0,1193,-34.0,2475.0
2024-08-16,F0619,DL,2639,N116DU,DEP,JFK,BOS,T4,narrow,20:59,1259,20:58,1258,27.0,1285,-1.0,187.0
2024-08-16,F0620,DL,671,N523DE,ARR,SLC,JFK,T4,narrow,20:59,1259,,1217,16.0,1201,-42.0,1990.0
2024-08-16,F0621,B6,2583,N3077J,DEP,JFK,MCO,T5,narrow,20:59,1259,22:36,1356,32.0,1388,97.0,944.0
2024-08-16,F0622,B6,1116,N946JL,ARR,SFO,JFK,T5,narrow,21:00,1260,,1250,13.0,1237,-10.0,2586.0
2024-08-16,F0623,B6,1124,N986JB,ARR,LAX,JFK,T5,narrow,21:00,1260,,1383,9.0,1374,123.0,2475.0
2024-08-16,F0624,YX,5816,N235JQ,DEP,JFK,DCA,T8,narrow,21:00,1260,20:50,1250,14.0,1264,-10.0,213.0
2024-08-16,F0625,B6,1284,N821JB,ARR,MCO,JFK,T5,narrow,21:00,1260,,1249,7.0,1242,-11.0,944.0
2024-08-16,F0626,B6,2102,N598JB,ARR,FLL,JFK,T5,narrow,21:00,1260,,1285,9.0,1276,25.0,1069.0
2024-08-16,F0627,B6,1154,N3077J,ARR,PBI,JFK,T5,narrow,21:02,1262,,1289,8.0,1281,27.0,1028.0
2024-08-16,F0628,9E,5423,N292PQ,DEP,JFK,BWI,T4,narrow,21:10,1270,21:06,1266,18.0,1284,-4.0,184.0
2024-08-16,F0629,9E,5326,N153PQ,DEP,JFK,ORF,T4,narrow,21:10,1270,21:04,1264,26.0,1290,-6.0,290.0
2024-08-16,F0630,B6,2017,N306JB,ARR,BOS,JFK,T5,narrow,21:10,1270,,1244,11.0,1233,-26.0,187.0
2024-08-16,F0631,B6,745,N665JB,DEP,JFK,PSE,T5,narrow,21:10,1270,21:09,1269,27.0,1296,-1.0,1617.0
2024-08-16,F0632,YX,4629,N118HQ,ARR,DCA,JFK,T8,narrow,21:11,1271,,1297,25.0,1272,26.0,213.0
2024-08-16,F0633,B6,822,N3118J,ARR,RSW,JFK,T5,narrow,21:13,1273,,1326,7.0,1319,53.0,1074.0
2024-08-16,F0634,9E,5394,N313PQ,DEP,JFK,ITH,T4,narrow,21:15,1275,21:09,1269,20.0,1289,-6.0,189.0
2024-08-16,F0635,DL,685,N507DZ,DEP,JFK,SAN,T4,narrow,21:19,1279,21:17,1277,13.0,1290,-2.0,2446.0
2024-08-16,F0636,YX,4659,N445YX,DEP,JFK,BOS,T8,narrow,21:20,1280,21:10,1270,21.0,1291,-10.0,187.0
2024-08-16,F0637,AA,185,N102NN,DEP,JFK,LAX,T8,narrow,21:20,1280,21:20,1280,12.0,1292,0.0,2475.0
2024-08-16,F0638,AA,274,N113AN,ARR,LAX,JFK,T8,narrow,21:22,1282,,1262,12.0,1250,-20.0,2475.0
2024-08-16,F0639,B6,102,N3196J,DEP,JFK,BUF,T5,narrow,21:29,1289,21:35,1295,21.0,1316,6.0,301.0
2024-08-16,F0640,AA,976,N111ZM,ARR,SNA,JFK,T8,narrow,21:29,1289,,1259,11.0,1248,-30.0,2454.0
2024-08-16,F0641,B6,307,N3132J,ARR,PWM,JFK,T5,narrow,21:29,1289,,1281,11.0,1270,-8.0,273.0
2024-08-16,F0642,YX,5781,N222JQ,ARR,BUF,JFK,T8,narrow,21:30,1290,,1289,23.0,1266,-1.0,301.0
2024-08-16,F0643,YX,4417,N123HQ,ARR,RDU,JFK,T8,narrow,21:30,1290,,1283,18.0,1265,-7.0,427.0
2024-08-16,F0644,YX,5702,N215JQ,ARR,BOS,JFK,T8,narrow,21:30,1290,,1268,21.0,1247,-22.0,187.0
2024-08-16,F0645,AA,2518,N842NN,ARR,ORD,JFK,T8,narrow,21:30,1290,,1328,12.0,1316,38.0,740.0
2024-08-16,F0646,YX,4546,N434YX,DEP,JFK,DCA,T8,narrow,21:30,1290,21:20,1280,22.0,1302,-10.0,213.0
2024-08-16,F0647,B6,108,N3195J,DEP,JFK,PWM,T5,narrow,21:30,1290,21:25,1285,21.0,1306,-5.0,273.0
2024-08-16,F0648,AA,2292,N928NN,ARR,DFW,JFK,T8,narrow,21:35,1295,,1346,20.0,1326,51.0,1391.0
2024-08-16,F0649,DL,315,N703TW,DEP,JFK,SFO,T4,narrow,21:40,1300,21:34,1294,35.0,1329,-6.0,2586.0
2024-08-16,F0650,DL,991,N171DN,ARR,LAX,JFK,T4,narrow,21:40,1300,,1388,12.0,1376,88.0,2475.0
2024-08-16,F0651,DL,781,N574DT,DEP,JFK,LAS,T4,narrow,21:40,1300,21:34,1294,14.0,1308,-6.0,2248.0
2024-08-16,F0652,B6,2892,N3102J,ARR,MIA,JFK,T5,narrow,21:44,1304,,1343,15.0,1328,39.0,1089.0
2024-08-16,F0653,OO,4170,N240SY,DEP,JFK,CLE,T4,narrow,21:45,1305,21:44,1304,26.0,1330,-1.0,425.0
2024-08-16,F0654,B6,694,N597JB,ARR,AUS,JFK,T5,narrow,21:50,1310,,1310,16.0,1294,0.0,1521.0
2024-08-16,F0655,B6,403,N821JB,DEP,JFK,SJU,T5,narrow,21:50,1310,22:08,1328,22.0,1350,18.0,1598.0
2024-08-16,F0656,B6,318,N306JB,DEP,JFK,BOS,T5,narrow,21:55,1315,21:47,1307,24.0,1331,-8.0,187.0
2024-08-16,F0657,B6,2826,N587JB,ARR,TPA,JFK,T5,narrow,21:55,1315,,1350,19.0,1331,35.0,1005.0
2024-08-16,F0658,B6,384,N956JT,ARR,MCO,JFK,T5,narrow,21:57,1317,,1336,16.0,1320,19.0,944.0
2024-08-16,F0659,9E,5371,N132EV,DEP,JFK,SYR,T4,narrow,21:59,1319,21:51,1311,26.0,1337,-8.0,209.0
2024-08-16,F0660,B6,1186,N3118J,DEP,JFK,ROC,T5,narrow,21:59,1319,23:07,1387,21.0,1408,68.0,264.0
2024-08-16,F0661,9E,5067,N602LR,ARR,CLT,JFK,T4,narrow,21:59,1319,,1296,9.0,1287,-23.0,541.0
2024-08-16,F0662,DL,683,N524DE,ARR,SAN,JFK,T4,narrow,21:59,1319,,1277,15.0,1262,-42.0,2446.0
2024-08-16,F0663,9E,5230,N147PQ,ARR,MCI,JFK,T4,narrow,22:00,1320,,1288,8.0,1280,-32.0,1113.0
2024-08-16,F0664,AA,675,N108NN,ARR,SFO,JFK,T8,narrow,22:00,1320,,1279,12.0,1267,-41.0,2586.0
2024-08-16,F0665,YX,4363,N408YX,DEP,JFK,RDU,T8,narrow,22:00,1320,22:30,1350,25.0,1375,30.0,427.0
2024-08-16,F0666,B6,1206,N3142J,ARR,ORD,JFK,T5,narrow,22:03,1323,,1379,21.0,1358,56.0,740.0
2024-08-16,F0667,9E,5219,N279PQ,ARR,RDU,JFK,T4,narrow,22:03,1323,,1306,7.0,1299,-17.0,427.0
2024-08-16,F0668,B6,1823,N946JL,DEP,JFK,LAX,T5,narrow,22:10,1330,22:08,1328,36.0,1364,-2.0,2475.0
2024-08-16,F0669,AS,20,N431AS,ARR,SFO,JFK,T7,narrow,22:10,1330,,1305,13.0,1292,-25.0,2586.0
2024-08-16,F0670,YX,5788,N225JQ,ARR,ORD,JFK,T8,narrow,22:11,1331,,1339,16.0,1323,8.0,740.0
2024-08-16,F0671,B6,148,N945JT,ARR,LAS,JFK,T5,narrow,22:15,1335,,1348,18.0,1330,13.0,2248.0
2024-08-16,F0672,AS,16,N806AK,ARR,SEA,JFK,T7,narrow,22:15,1335,,1422,56.0,1366,87.0,2422.0
2024-08-16,F0673,YX,5662,N222JQ,DEP,JFK,BUF,T8,narrow,22:25,1345,22:17,1337,20.0,1357,-8.0,301.0
2024-08-16,F0674,YX,5811,N215JQ,DEP,JFK,PWM,T8,narrow,22:25,1345,22:18,1338,20.0,1358,-7.0,273.0
2024-08-16,F0675,DL,2943,N3743H,ARR,PBI,JFK,T4,narrow,22:28,1348,,1312,5.0,1307,-36.0,1028.0
2024-08-16,F0676,AA,1727,N450AN,ARR,CLT,JFK,T8,narrow,22:29,1349,,1361,14.0,1347,12.0,541.0
2024-08-16,F0677,DL,1961,N883DN,ARR,SJU,JFK,T4,narrow,22:32,1352,,1343,19.0,1324,-9.0,1598.0
2024-08-16,F0678,9E,5151,N582CA,DEP,JFK,BGR,T4,narrow,22:35,1355,22:21,1341,21.0,1362,-14.0,382.0
2024-08-16,F0679,DL,1685,N312DN,ARR,MCO,JFK,T4,narrow,22:37,1357,,1344,10.0,1334,-13.0,944.0
2024-08-16,F0680,DL,363,N704X,ARR,SFO,JFK,T4,narrow,22:37,1357,,1328,10.0,1318,-29.0,2586.0
2024-08-16,F0681,DL,1419,N367DN,ARR,FLL,JFK,T4,narrow,22:45,1365,,1324,12.0,1312,-41.0,1069.0
2024-08-16,F0682,9E,5297,N602LR,DEP,JFK,ROC,T4,narrow,22:50,1370,22:40,1360,26.0,1386,-10.0,264.0
2024-08-16,F0683,B6,1474,N3194J,ARR,BNA,JFK,T5,narrow,22:55,1375,,1363,12.0,1351,-12.0,765.0
2024-08-16,F0684,9E,5481,N279PQ,DEP,JFK,BTV,T4,narrow,22:55,1375,22:45,1365,33.0,1398,-10.0,266.0
2024-08-16,F0685,B6,1117,N2029J,ARR,BOS,JFK,T5,narrow,22:57,1377,,1352,13.0,1339,-25.0,187.0
2024-08-16,F0686,AA,1357,N320TF,ARR,MIA,JFK,T8,narrow,22:58,1378,,1414,8.0,1406,36.0,1089.0
2024-08-16,F0687,B6,424,N2169J,ARR,LAX,JFK,T5,narrow,22:58,1378,,1364,11.0,1353,-14.0,2475.0
2024-08-16,F0688,AS,18,N483AS,ARR,PDX,JFK,T7,narrow,22:59,1379,,1373,33.0,1340,-6.0,2454.0
2024-08-16,F0689,B6,2403,N597JB,DEP,JFK,BQN,T5,narrow,22:59,1379,22:58,1378,22.0,1400,-1.0,1576.0
2024-08-16,F0690,B6,2903,N907JB,DEP,JFK,SJU,T5,narrow,22:59,1379,23:32,1412,15.0,1427,33.0,1598.0
2024-08-16,F0691,B6,1318,N3102J,DEP,JFK,BOS,T5,narrow,22:59,1379,23:46,1426,20.0,6,47.0,187.0
2024-08-16,F0692,YX,4397,N123HQ,DEP,JFK,BOS,T8,narrow,23:00,1380,22:51,1371,33.0,1404,-9.0,187.0
2024-08-16,F0693,AA,2201,N112AN,ARR,LAX,JFK,T8,narrow,23:00,1380,,1370,13.0,1357,-10.0,2475.0
2024-08-16,F0694,DL,2157,N3750D,ARR,MIA,JFK,T4,narrow,23:04,1384,,1362,19.0,1343,-22.0,1089.0
2024-08-16,F0695,B6,4,N3156J,ARR,SJU,JFK,T5,narrow,23:06,1386,,8,9.0,1439,62.0,1598.0
2024-08-16,F0696,DL,2093,N836DN,ARR,TPA,JFK,T4,narrow,23:07,1387,,1380,10.0,1370,-7.0,1005.0
2024-08-16,F0697,AA,1388,N330TJ,ARR,PHX,JFK,T8,narrow,23:14,1394,,1400,10.0,1390,6.0,2153.0
2024-08-16,F0698,DL,938,N706TW,ARR,LAX,JFK,T4,narrow,23:22,1402,,1378,14.0,1364,-24.0,2475.0
2024-08-16,F0699,DL,2934,N354NB,ARR,DTW,JFK,T4,narrow,23:32,1412,,1411,13.0,1398,-1.0,509.0
2024-08-16,F0700,B6,616,N982JB,ARR,SFO,JFK,T5,narrow,23:42,1422,,119,8.0,111,137.0,2586.0
2024-08-16,F0701,DL,2692,N102DU,ARR,MSP,JFK,T4,narrow,23:54,1434,,48,5.0,43,54.0,1029.0
2024-08-16,F0702,DL,807,N534DT,ARR,LAS,JFK,T4,narrow,23:55,1435,,1393,10.0,1383,-42.0,2248.0
2024-08-16,F0703,B6,1524,N968JT,ARR,LAX,JFK,T5,narrow,23:57,1437,,1406,11.0,1395,-31.0,2475.0
2024-08-16,F0704,DL,2386,N843DN,ARR,ATL,JFK,T4,narrow,23:58,1438,,1436,7.0,1429,-2.0,760.0
2024-08-16,F0705,DL,2685,N321US,ARR,AUS,JFK,T4,narrow,23:59,1439,,1422,22.0,1400,-17.0,1521.0
2024-08-16,F0706,DL,697,N577DN,ARR,SLC,JFK,T4,narrow,23:59,1439,,1427,25.0,1402,-12.0,1990.0
